"","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","E1","E2","E3","F1","F2","F3","G1","G2","G3","H1","H2","H3","I1","I2","I3"
"TNS3",8.16012999070914,7.89183432073162,7.96543926165353,7.92796313141829,7.84571779435696,7.95977108481094,8.05733803765567,8.00935212301399,7.83892308805786,8.08466204743139,7.97048766821178,7.93002560786612,7.95438446313447,7.87704590687964,7.87060640131872,7.89068856272243,7.60522205904415,7.70586841107017,7.6117987141494,7.18873106259085,7.65256195584699,7.50230812029138,7.2522890005242,7.52236285838476,7.35918808358321,7.16159807758776
"TOM1",6.42415430844155,6.9517469388997,7.14088634448191,6.63411556189273,6.92749337900837,7.20363695133386,7.05036557284858,7.15849658814308,7.97737427193632,7.4846851102127,7.87249245215015,8.41712437497378,8.59402974291557,8.05443635189276,8.5860318961463,8.7304326803694,8.35453605325972,8.30981663505227,8.49276276389497,8.04669092988703,8.10373863923102,8.16800060327124,7.91211246247903,7.5953488570914,7.69766441943139,7.63995134722388
"TOPBP1",9.36838644808325,8.78347601167548,8.76065174075247,8.7156380084876,8.89796228698895,8.50862083238621,8.88240189989065,8.89465125938796,8.77477920653579,9.03628922972319,9.04349066110506,8.95211212634708,8.62875423849499,8.62962332520541,8.4053048390383,8.57581609008134,8.24224127537033,8.38116004799519,8.23065033328894,8.45392755301755,8.05922492801124,8.47401268534332,8.39675363447014,8.7469902440206,8.73900997476404,8.78815996456184
"TOX4",8.07721636031801,7.87062698069689,8.29773863913374,8.01845144826559,8.0304228439309,8.13602647128954,8.06439356110332,8.11346201877565,8.27300190991323,8.16052304626173,8.23564350331169,8.2134370508826,8.36527177315959,8.19207501191554,8.10400622181852,8.32260839290041,8.0598783080592,8.25606324574026,8.34865413716985,8.22203409232634,8.23435498553659,8.40798829928482,8.19610487832861,8.1101056480712,8.08698688794632,8.11277520834038
"TP53INP1",6.001531251237,6.13418114557414,5.88648741257924,5.94710005772248,5.97833519526239,6.08073312224508,6.08299498621178,5.86387891311731,6.15728380298819,6.08077988497206,5.83662528780622,6.36620704159713,6.28322609772723,6.27926989137258,6.46445676172039,6.53069295391147,6.62180195683039,6.46642392011341,6.55133846886977,6.50497847019845,6.31526594768605,6.49239610133007,6.70752546726406,6.52144738490826,6.63588361218783,6.64885906171544
"TPD52L1",10.0791398287148,10.4788156568334,10.5641081045671,10.5287164625924,10.4132766958112,10.2989334891004,10.6361728503677,10.5303956640218,10.4365619458051,10.6021277440368,10.4878987564066,10.4899364596115,10.5360390652114,10.455462134497,9.96518036389497,9.98586212711264,10.1115400612252,8.90484336415475,9.17046891175594,8.87202110731452,7.97698834355083,8.41463954851611,8.46209595367425,8.72580274092497,8.29491853955753,8.4691698417537
"TPI1",10.469888712863,10.1308815130074,10.2112788928244,10.3057970979758,10.2683103048982,10.0756788913971,10.2855502171547,10.2398072122951,9.97013244259674,10.2653397414951,10.2653258489066,10.2946940880988,10.3235921001192,10.1056619535725,10.2907919372717,10.2292257682147,10.1421819436002,10.1194232682578,10.0926379644943,10.0804037264286,10.0135226806838,10.1077607080971,9.98883092993186,9.91269139367606,10.0237954374048,10.0065155264858
"TPR",7.92082528138684,7.8551503819549,8.0026015570083,7.69311922234501,7.61919306948212,7.77720079586985,7.7557381518627,7.4913330136471,8.0468772617349,7.80653516439942,7.46564011360215,7.8574796483352,7.35772431826165,7.64144018377702,7.4363284938442,7.81705006439829,7.75807693329858,7.78026964146761,7.50334789439865,7.78466933567593,7.53840739255135,7.81131435455186,7.63692860294516,7.84540243729247,7.49304819516153,7.48006623762756
"TPRN",6.96909939731074,6.61425102552937,6.84686225575232,7.20942256856686,7.13759969194212,6.87639544058784,7.3002856256414,7.06167688754477,6.55925727866399,7.16580982392236,6.96041094333293,6.78823215564201,6.88650844747558,6.5383274144801,6.84680620967255,6.70353686908903,6.85917874866997,6.68668736945255,6.80796513304038,6.86251111321339,7.08604819265448,6.81294067793331,6.92500602731108,6.72471774186272,6.66060256033043,6.73720432329798
"TPT1-AS1",4.96597488739612,5.2349701689161,5.39042753908483,4.9621628397404,5.24033695193441,5.52702734594124,5.34958148069554,5.28635801204634,5.48897121767652,5.27609401569416,5.16114894451402,5.28193040131779,5.46572910381143,5.36469706153617,5.32334294761766,5.44015030148824,5.14473028994616,5.46601089361959,5.56098421793888,5.61102167254995,5.67858224808484,5.74592917237499,5.44751674409273,5.50051713774379,5.35267504192135,5.49652858847963
"TRAF6",7.33267228124854,7.55579657944238,7.31345603905175,7.49193954759845,7.40706109275265,7.67343723023778,7.37311662361209,7.36086827819526,7.65992667161262,7.61549779964999,7.60926011248664,7.70375051414573,7.61081620176347,7.75323903550485,7.72504508032095,7.82437624898724,7.76484990499745,7.77453526680166,7.76936703345415,8.07342482138898,7.55627608326158,7.70241272041627,8.04490304990331,7.84348371009583,7.99273629823251,7.99572608946659
"TRAPPC8",9.81948949040872,9.5241841057994,9.96115652951337,10.0706144403279,9.69393633880013,9.88895711230858,9.89835481163326,9.8013998667744,9.66783080914663,9.8434240013606,9.66829310459193,9.83375404866204,9.66571682552654,9.692530462945,9.71292065817757,9.62728762339484,9.69820086870972,9.91769291197129,9.8205816035083,9.86039318304591,9.95737178932551,9.8310954845915,9.85222599489812,9.6352259417976,9.70089515560171,9.61010093044533
"TRIM55",3.85565590400444,4.0092291217678,3.97333306181411,3.87517592752665,3.73637117420004,3.73605220733454,3.84285909969952,3.84481904356279,3.70178932490203,3.73318096687481,3.7569785979451,3.78162894036672,3.81124459147981,3.5992777849526,3.95002867663635,3.82263981679065,3.81095750903068,3.78789285466221,3.80045277449313,3.74733264879023,3.92202426844717,3.74938867736855,3.79560066914734,3.86681136285468,3.86794938333783,3.83568983378658
"TRNAU1AP",5.77471817575859,5.24761661638284,5.44467107585164,5.40228315342882,5.37991453440462,5.34077802304437,5.59202989105291,5.40175455000078,5.47381017281628,5.51482934315624,5.53904045697229,5.559668231663,5.66333315236357,5.42728420041409,5.77945125686524,5.68464494924403,5.53679127501676,5.72635751701135,5.83726506867656,5.53447748312729,5.78825888796495,5.77756642822829,5.58404001604077,5.64362676264281,5.66669694489369,5.64156629058906
"TRPM2-AS",5.95304145905654,5.62419068824955,5.30206602389513,6.1638625799455,5.0931806279674,5.34620070858174,5.13221577010802,5.38962602144676,5.12982917152163,5.12468498386131,5.17602397157408,5.25257209766048,5.42773521185571,4.98727633925695,5.17699488040753,5.34399335374164,5.54320993626039,5.26552993064345,5.31274509078385,5.11752308372033,5.82281927507555,5.20456149564418,5.47183117934547,4.98984922617566,5.08025894171857,5.12491494266817
"TSPYL1",5.93518626013242,6.28617153579275,6.15655978490135,6.2079661337525,6.12553862909375,6.37799129023383,6.24707426737461,6.11025342985337,6.35365107924001,6.27822888851433,6.30373490846016,6.26412764399447,6.23229862201811,6.30351963354115,6.37006922692838,6.12639113292022,6.32771951820713,6.30562305664966,6.33676066071747,6.35528953614487,6.10305991417022,6.16493727417213,6.25043396162279,6.46055047378921,6.32166361475403,6.49643284916389
"TTC37",8.26550223885048,8.32836900288624,8.67458742672857,7.93867116013371,8.10038404876925,8.28154684860313,8.10912939574896,7.98944233555488,8.69547583086369,8.10420519545725,8.22861820355021,8.12953539575025,7.64797197212615,8.25070195084564,7.90621412511914,8.07763527419008,8.30114470394245,7.76464881476449,7.82287619026139,7.99338122044185,7.64905439297081,8.32628105795782,7.85624981413736,8.5841300667581,8.22605430762397,8.47431910575787
"TTC39B",4.51141845816279,4.8156276846494,5.01709789437578,4.53858268979506,4.9420724191387,5.30576135702389,4.97861997358097,4.83437474239214,4.82778745159852,4.90120008695057,4.79321888230776,4.59716699999065,4.64837545428205,4.74311429434993,4.71939235547229,4.60658492516938,4.59625603299112,4.56009345542663,4.51885183842621,4.47634879122649,4.31334213556988,4.34089867621376,4.51039822823334,4.439201362508,4.33860513993784,4.25652237955819
"TTC41P",4.41907393653757,4.31811443861224,4.42104352299313,4.62307020841703,4.63380964734777,4.34521826816914,4.39789603832534,4.47563459976248,4.39132662512824,4.54396306343565,4.42010267601017,4.36214908406583,4.38138977985515,4.36663927674456,4.40507246711928,4.3097373022446,4.42510620628849,4.37778522036096,4.46414918854968,4.40716647743567,4.55830983139133,4.35929596944644,4.51792220087955,4.47374282094892,4.59338973559075,4.30030436479001
"TTI1",7.5757761470773,7.16240710546564,7.81223517786594,7.45281996706906,7.79490288561682,7.42038203179899,7.57795144587798,7.76951912926712,7.59189867316892,7.57088381993606,7.70241766068933,7.48441822040195,7.58193518605533,7.69554700687225,7.3440775785488,7.53519566511403,7.14208073492548,7.49182857747504,7.57396770570063,7.56957119593517,7.22372893322159,7.96418117275259,7.33541058969941,7.83150374692727,7.61759743299283,7.81498807055995
"TTLL13P",4.88053227832114,4.66975260143192,4.63646201131896,4.89831591420349,4.68593209242823,4.5561566511414,4.70601305508566,4.92602807149575,4.62537740970808,4.6847289031779,4.69247672707134,4.60909814784763,4.81478539314015,4.49585946377333,4.904060257259,4.46204703571202,4.64968978601848,4.6555336874467,4.59704888222092,4.70536599811333,4.55110606634718,4.49009779322149,4.94680965909519,4.69239302242467,4.90873523209785,4.68584838778157
"TTTY12",4.04491984212921,4.08280102896129,4.13132841359174,4.06892125477678,3.9455522413935,4.08112750620228,4.13544847714377,4.05305512773781,4.10851830897283,4.31473438351683,4.11054598724779,4.09672593368128,4.18658803632878,4.02156769286826,4.37330425752585,3.99499184780057,4.07497156804945,4.16583264681375,3.99599851683479,3.85834393041169,4.10464724995557,3.83632541654774,3.97863005755592,4.00314129291024,4.24150276684514,4.14558455149054
"TXNDC12",10.8632037665027,11.2952195973256,11.1192008939938,10.9971138251082,10.9774929654103,11.2274747809421,11.0575198627203,11.0288573528509,11.0356093718434,10.8987271996815,10.940106100948,10.8530889885152,11.049540756989,11.0193569611594,10.725641658877,10.7238299305066,10.9623111853828,10.7578245854565,10.6062476735004,11.0285010938471,10.4335049512833,10.6077422923724,11.0518599979637,10.4940379615184,10.6678515621133,10.6724653883277
"TYMSOS",6.86867326721961,5.85526108899607,5.98292283297719,6.46806583325943,6.03896078695296,6.16711286413634,6.10950222127304,6.15809367413527,6.16544832447175,6.10204789379183,5.93975183406375,5.82931410291531,6.18059413108473,6.03912388337606,5.90681264657193,5.72604137057507,6.08053591153549,5.3256325594709,5.39950591975929,5.45812617463979,5.85359677518544,5.11311888635032,5.79667911784585,5.57778697099921,5.54242932982859,5.39158713512558
"UNC5B-AS1",5.51263641242252,5.6716155875538,5.46408220253239,5.46664216488015,5.43791233213618,5.43066860266135,5.83687164875607,5.66067796518795,5.33753507707205,5.42145141805207,5.53524466509584,5.38524362391801,5.29151236426751,5.36250909965667,5.58146642328084,5.3374590725438,5.50729054786968,5.26620738256595,5.35334209273724,5.30078519543852,6.04020640568704,5.32118159320938,5.5158538183957,5.5602880558525,5.39762976238855,5.40628525001257
"USP6NL",5.70768188091869,5.86542911492127,5.89292746090392,5.4513445739168,5.83990968791501,6.18041847454032,5.95399730019758,5.83417727713906,6.17875814061322,5.85240178574201,5.94272286878888,6.1536084863954,6.21914885669763,6.1694429156359,6.22624611361726,6.18356950633897,5.89068130021812,6.09115165061951,6.08748423084322,6.20007272714377,5.72044038868569,6.18988807412553,5.84519417021713,5.95712804890333,5.91411320827426,5.96801668662144
"UTP4",10.1380494930687,9.82475771208663,10.2434702794818,10.0251799852416,10.0283528883067,10.1062231055669,9.9684646278597,10.1080270053352,10.109190018747,9.93364007466011,10.1276119789858,9.85604912894465,10.1555919245992,10.1767170617256,9.43312804615021,9.76143883397394,9.80492212761082,9.73094416160724,9.81026054432604,10.0184290997627,9.90809829784397,10.1383456493077,9.91565295410978,10.1107798564125,10.2151233426183,10.1028228795645
"WDR11",8.29687583444234,8.51154037789021,8.62890886116626,8.04759720823418,8.46759227442785,8.61092865607456,8.42857707549447,8.6742420983573,9.01400942924675,8.5906622053203,8.57438014597735,8.72208215675968,8.37693521148758,8.7665243867063,8.38505632825006,8.84095486968685,8.7459542710429,9.00418099496216,9.17051706555099,9.28074261373487,8.94812649619815,9.09300784097029,9.07366770881299,9.13631791621151,9.20712924692018,9.31305779936319
"WDR13",7.78032250551493,7.85201655438367,7.93331400646415,7.6552916500777,7.73462637969995,8.03926185317246,8.05186749023143,7.78233127424165,8.11999557122498,7.98744966000791,7.80510313300267,8.14099871658807,8.08647765909222,7.93551916515245,8.03081114655406,8.06555966228759,7.9230129836642,8.03655073860795,8.09514559803205,7.75653750585709,7.94999951002219,8.25879994006712,7.69980516321277,8.01054511592505,7.86297683113975,7.85922421448803
"WDR62",5.41347196921618,5.15363675196298,5.20735224804077,5.51142077315555,5.28142367254737,5.20432314672681,5.11230739183148,5.15309055462488,5.13029021873562,5.09804930284228,5.13086212051386,5.04690040343951,5.25667765481339,5.09758723611368,5.11069786964499,5.18528968726704,5.1823430535727,4.98637211591959,5.0274456030442,5.07781493412425,5.31044449874179,5.1630990250902,5.16225110920016,5.01860407639759,5.10269683060507,4.92639416841068
"WDR64",4.47513898216012,4.20200696619588,4.15434543560262,4.48120402265047,4.27855837060027,4.37928276646402,4.34253373078102,4.21066993201892,4.13016876134287,4.16547734995119,4.18167112197875,4.13542697460301,4.25472978751861,4.21629835778112,4.33711736700753,4.14748662286749,4.36216499594118,4.250505742465,4.20098657056705,4.22693327756912,4.07473169926344,4.13342611270703,4.32364032874883,4.07139674089225,4.10034994823814,4.10782690123696
"WFIKKN1",6.79936172046302,6.78834530481929,6.62864470096892,7.01602409665046,6.74595805760652,6.55134646818613,6.74922278308167,6.7613721306981,6.60728917921175,6.61892020649495,6.83872405341273,6.63423344763365,6.540224145882,6.60798434069735,6.89013296137846,6.80334577944688,6.63674388059193,6.68755328512915,6.66709915963973,6.67437168162168,7.02024491881892,6.62354488453377,6.90691385082535,6.70399110766331,6.73865244733228,6.65833849554993
"WIPF2",7.66073216964558,7.80669505206437,7.8686860528933,7.86910039708468,7.84466283711721,8.04472468836444,7.94905821496547,7.93371483859612,8.01307285057871,7.93735683056538,7.85953575797877,8.12154462200769,8.23067863748354,8.06475490525125,8.24518902553601,8.28604090916664,8.27937871220356,8.30446583974069,8.14555437118985,8.43739692753877,8.00607231798528,8.22892896558152,8.1222992205139,8.1125170708099,8.11357217515864,8.16811362426492
"WNT5A",4.24418949821291,4.90286984681936,4.50210754355191,4.30963974923035,4.46475626502852,4.86815107544275,4.50048170615609,4.43922880402448,4.47245833527589,4.5709428697061,4.45767871185476,4.15363664019638,4.23582840777802,4.34000978599476,4.3673663372408,4.07598643222384,4.1857486057437,4.76908945303048,4.62677869867706,4.41944416978256,4.68690040897931,5.12327870426999,4.53409944280728,4.84986518735894,5.39798759350819,4.75838140696777
"WT1",5.73165692330767,5.66364796059815,5.8597747489097,5.71683874475273,5.85849709927044,5.91084585716593,5.69531892906814,5.92051667339386,6.28481635091131,5.95280561379048,6.08430618483805,5.7566592151183,5.9203187551655,5.9004276722566,5.62105941196941,5.78599223651622,5.85243626849669,5.62130773269214,5.53585552036507,5.70359524980367,5.67501631953158,5.69254066212238,5.89897557566337,5.61515714098896,5.83709867359464,5.80467970151679
"ZC2HC1A",5.79376528290884,5.85009726714107,5.81577276880574,5.67765131107719,5.73560062163052,5.92186711425459,5.87403901866595,5.65982776806681,5.76569599561018,5.8234238736778,5.80096516669459,6.38256640709444,5.90460635777635,5.8912717294721,6.23920800304984,6.19911878084592,6.25596535469637,6.17060215348969,6.18578142308953,6.15824173490857,5.93930066842169,6.16881878387057,6.1473994800066,6.16822015925791,6.16042958889042,6.13878863615604
"ZCCHC7",6.9794089829504,7.17778573978815,7.48384146973805,6.62301959682272,7.28515600976903,7.49748168368201,7.11994453339373,7.23306973483933,7.41801844116939,7.10073125927761,7.24710719927152,7.14676769361726,7.0450855932392,7.22416292938921,6.83165699202498,7.2610778513559,6.97509543887077,6.94127388441573,7.32647881558329,7.42247648945998,6.86323303841022,7.45193608702813,7.10410097835937,7.52595825348785,7.30337919976333,7.73560649820365
